model,approach,history,history_frames,case_study,bag_name,global_bag_id,event_id_within_bag,event_key,unsafe_start_frame_id,unsafe_end_frame_id,unsafe_start_s,unsafe_end_s,previous_unsafe_end_s,first_warning_frame_id,first_warning_s,first_warning_label,speed_at_warning_mps,lead_time_s,t_required_s,warning_raw_source_file
llava,appod,H22,22,crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,2,crowdbot__defaced_2021-04-24-11-20-18::defaced_2021-04-24-11-20-18_frame_000918,defaced_2021-04-24-11-20-18_frame_000918,defaced_2021-04-24-11-20-18_frame_000931,1619256089.364324,1619256090.611847,1619256054.9489992,defaced_2021-04-24-11-20-18_frame_000484,1619256055.174059,potentially_unsafe,0.4169133342014138,34.19026517868042,1.116913334201414,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
llava,appod,H22,22,crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,3,crowdbot__defaced_2021-04-24-11-20-18::defaced_2021-04-24-11-20-18_frame_000937,defaced_2021-04-24-11-20-18_frame_000937,defaced_2021-04-24-11-20-18_frame_000938,1619256091.5413358,1619256091.5624454,1619256090.611847,defaced_2021-04-24-11-20-18_frame_000934,1619256091.217617,potentially_unsafe,0.5393606240564851,0.323718786239624,1.2393606240564852,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
llava,appod,H22,22,crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,4,crowdbot__defaced_2021-04-24-11-20-18::defaced_2021-04-24-11-20-18_frame_000997,defaced_2021-04-24-11-20-18_frame_000997,defaced_2021-04-24-11-20-18_frame_001010,1619256095.5463667,1619256096.3635666,1619256091.5624454,defaced_2021-04-24-11-20-18_frame_000939,1619256091.689114,potentially_unsafe,0.596285570108111,3.857252597808838,1.296285570108111,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
llava,appod,H22,22,crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,5,crowdbot__defaced_2021-04-24-11-20-18::defaced_2021-04-24-11-20-18_frame_001012,defaced_2021-04-24-11-20-18_frame_001012,defaced_2021-04-24-11-20-18_frame_001034,1619256096.546523,1619256098.004042,1619256096.3635666,defaced_2021-04-24-11-20-18_frame_001011,1619256096.4550495,potentially_unsafe,0.2166462199418026,0.09147357940673828,0.9166462199418026,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
llava,appod,H22,22,crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,6,crowdbot__defaced_2021-04-24-11-20-18::defaced_2021-04-24-11-20-18_frame_001305,defaced_2021-04-24-11-20-18_frame_001305,defaced_2021-04-24-11-20-18_frame_001306,1619256116.0393968,1619256116.1519144,1619256098.004042,defaced_2021-04-24-11-20-18_frame_001035,1619256098.0884244,potentially_unsafe,0.4552834042379438,17.950972318649292,1.1552834042379438,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
llava,appod,H22,22,crowdbot,defaced_2021-04-24-11-35-54,crowdbot__defaced_2021-04-24-11-35-54,0,crowdbot__defaced_2021-04-24-11-35-54::defaced_2021-04-24-11-35-54_frame_000535,defaced_2021-04-24-11-35-54_frame_000535,defaced_2021-04-24-11-35-54_frame_000536,1619256992.2629583,1619256992.2911048,,defaced_2021-04-24-11-35-54_frame_000014,1619256954.545741,potentially_unsafe,0.1101854717286571,37.717217206954956,0.8101854717286572,qwen/appfr/h02/qwen_defaced_2021-04-24-11-35-54_appfr_h02.csv
llava,appod,H22,22,crowdbot,defaced_2021-04-24-11-40-33,crowdbot__defaced_2021-04-24-11-40-33,0,crowdbot__defaced_2021-04-24-11-40-33::defaced_2021-04-24-11-40-33_frame_000277,defaced_2021-04-24-11-40-33_frame_000277,defaced_2021-04-24-11-40-33_frame_000284,1619257254.3442194,1619257254.815914,,defaced_2021-04-24-11-40-33_frame_000018,1619257234.3638854,potentially_unsafe,0.0,19.980334043502808,0.7,qwen/appfr/h02/qwen_defaced_2021-04-24-11-40-33_appfr_h02.csv
llava,appod,H22,22,crowdbot,defaced_2021-04-24-11-40-33,crowdbot__defaced_2021-04-24-11-40-33,1,crowdbot__defaced_2021-04-24-11-40-33::defaced_2021-04-24-11-40-33_frame_000335,defaced_2021-04-24-11-40-33_frame_000335,defaced_2021-04-24-11-40-33_frame_000337,1619257258.7430923,1619257258.9400346,1619257254.815914,defaced_2021-04-24-11-40-33_frame_000296,1619257255.7175584,potentially_unsafe,0.607627550588176,3.02553391456604,1.307627550588176,qwen/appfr/h02/qwen_defaced_2021-04-24-11-40-33_appfr_h02.csv
llava,appod,H22,22,crowdbot,defaced_2021-04-24-11-40-33,crowdbot__defaced_2021-04-24-11-40-33,2,crowdbot__defaced_2021-04-24-11-40-33::defaced_2021-04-24-11-40-33_frame_000946,defaced_2021-04-24-11-40-33_frame_000946,defaced_2021-04-24-11-40-33_frame_001003,1619257304.9487047,1619257308.9931116,1619257258.9400346,defaced_2021-04-24-11-40-33_frame_000338,1619257259.1159415,potentially_unsafe,1.1764216936656315,45.83276319503784,1.8764216936656315,qwen/appfr/h02/qwen_defaced_2021-04-24-11-40-33_appfr_h02.csv
llava,appod,H22,22,crowdbot,defaced_2021-04-24-11-43-54,crowdbot__defaced_2021-04-24-11-43-54,0,crowdbot__defaced_2021-04-24-11-43-54::defaced_2021-04-24-11-43-54_frame_000273,defaced_2021-04-24-11-43-54_frame_000273,defaced_2021-04-24-11-43-54_frame_000296,1619257454.4839108,1619257456.265789,,defaced_2021-04-24-11-43-54_frame_000014,1619257434.965992,potentially_unsafe,0.1305854597363243,19.517918825149536,0.8305854597363242,qwen/appfr/h02/qwen_defaced_2021-04-24-11-43-54_appfr_h02.csv
llava,appod,H22,22,crowdbot,defaced_2021-04-24-11-43-54,crowdbot__defaced_2021-04-24-11-43-54,1,crowdbot__defaced_2021-04-24-11-43-54::defaced_2021-04-24-11-43-54_frame_000469,defaced_2021-04-24-11-43-54_frame_000469,defaced_2021-04-24-11-43-54_frame_000498,1619257469.8354115,1619257472.0958793,1619257456.265789,defaced_2021-04-24-11-43-54_frame_000297,1619257456.4065025,potentially_unsafe,0.83071865598356,13.428909063339233,1.53071865598356,qwen/appfr/h02/qwen_defaced_2021-04-24-11-43-54_appfr_h02.csv
llava,appod,H22,22,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,0,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_000140,defaced_2021-04-24-11-48-21_frame_000140,defaced_2021-04-24-11-48-21_frame_000140,1619257710.9986827,1619257710.9986827,,defaced_2021-04-24-11-48-21_frame_000013,1619257701.604914,potentially_unsafe,0.3221184512748046,9.393768787384033,1.0221184512748045,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv
llava,appod,H22,22,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,1,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_000359,defaced_2021-04-24-11-48-21_frame_000359,defaced_2021-04-24-11-48-21_frame_000369,1619257727.5256565,1619257728.19479,1619257710.9986827,defaced_2021-04-24-11-48-21_frame_000141,1619257711.2237642,potentially_unsafe,0.9220146780252824,16.301892280578613,1.6220146780252824,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv
llava,appod,H22,22,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,2,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_001543,defaced_2021-04-24-11-48-21_frame_001543,defaced_2021-04-24-11-48-21_frame_001558,1619257818.5799668,1619257819.6715744,1619257728.19479,defaced_2021-04-24-11-48-21_frame_000370,1619257728.3356328,potentially_unsafe,0.2108188258825165,90.24433398246765,0.9108188258825165,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv
llava,appod,H22,22,crowdbot,defaced_2021-04-24-11-55-30,crowdbot__defaced_2021-04-24-11-55-30,0,crowdbot__defaced_2021-04-24-11-55-30::defaced_2021-04-24-11-55-30_frame_000414,defaced_2021-04-24-11-55-30_frame_000414,defaced_2021-04-24-11-55-30_frame_000426,1619258161.0030267,1619258161.8405566,,defaced_2021-04-24-11-55-30_frame_000026,1619258131.4665036,potentially_unsafe,0.1448654659121444,29.53652310371399,0.8448654659121444,qwen/appfr/h02/qwen_defaced_2021-04-24-11-55-30_appfr_h02.csv
llava,appod,H22,22,crowdbot,defaced_2021-04-24-11-55-30,crowdbot__defaced_2021-04-24-11-55-30,1,crowdbot__defaced_2021-04-24-11-55-30::defaced_2021-04-24-11-55-30_frame_001344,defaced_2021-04-24-11-55-30_frame_001344,defaced_2021-04-24-11-55-30_frame_001346,1619258229.040547,1619258229.1530662,1619258161.8405566,defaced_2021-04-24-11-55-30_frame_000428,1619258162.0375683,potentially_unsafe,1.178761134664163,67.00297856330872,1.878761134664163,qwen/appfr/h02/qwen_defaced_2021-04-24-11-55-30_appfr_h02.csv
llava,appod,H22,22,crowdbot,defaced_2021-04-24-11-55-30,crowdbot__defaced_2021-04-24-11-55-30,2,crowdbot__defaced_2021-04-24-11-55-30::defaced_2021-04-24-11-55-30_frame_001479,defaced_2021-04-24-11-55-30_frame_001479,defaced_2021-04-24-11-55-30_frame_001483,1619258238.0427327,1619258238.2890978,1619258229.1530662,defaced_2021-04-24-11-55-30_frame_001347,1619258229.2445078,potentially_unsafe,1.0220363279578757,8.798224925994873,1.7220363279578756,qwen/appfr/h02/qwen_defaced_2021-04-24-11-55-30_appfr_h02.csv
llava,appod,H22,22,huron,bww1_Feb-16-2023-bww1-intloss_00000000,huron__bww1_Feb-16-2023-bww1-intloss_00000000,0,huron__bww1_Feb-16-2023-bww1-intloss_00000000::108,108,109,10.656168,10.743546,,5,0.433798,potentially_unsafe,0.1260595666666666,10.22237,0.8260595666666666,qwen/bww1_Feb-16-2023-bww1-intloss_00000000/all15_qwen_bww1_Feb-16-2023-bww1-intloss_00000000_h2_frame.csv
llava,appod,H22,22,huron,bww1_Feb-16-2023-bww1-intloss_00000001,huron__bww1_Feb-16-2023-bww1-intloss_00000001,0,huron__bww1_Feb-16-2023-bww1-intloss_00000001::1373,1373,1373,123.417964,123.417964,,128,11.387543,potentially_unsafe,0.0964849466666666,112.03042099999999,0.7964849466666666,qwen/bww1_Feb-16-2023-bww1-intloss_00000001/all15_qwen_bww1_Feb-16-2023-bww1-intloss_00000001_h2_frame.csv
llava,appod,H22,22,huron,bww1_Feb-16-2023-bww1-intloss_00000001,huron__bww1_Feb-16-2023-bww1-intloss_00000001,1,huron__bww1_Feb-16-2023-bww1-intloss_00000001::1413,1413,1414,127.211577,127.307266,123.417964,1374,123.505378,potentially_unsafe,0.03440734,3.7061990000000122,0.73440734,qwen/bww1_Feb-16-2023-bww1-intloss_00000001/all15_qwen_bww1_Feb-16-2023-bww1-intloss_00000001_h2_frame.csv
llava,appod,H22,22,huron,bww2_Feb-20-2023-bww2-intloss_00000000,huron__bww2_Feb-20-2023-bww2-intloss_00000000,0,huron__bww2_Feb-20-2023-bww2-intloss_00000000::191,191,191,20.160272,20.160272,,0,0.008461,potentially_unsafe,0.05174646,20.151811,0.75174646,qwen/bww2_Feb-20-2023-bww2-intloss_00000000/all15_qwen_bww2_Feb-20-2023-bww2-intloss_00000000_h2_frame.csv
llava,appod,H22,22,huron,bww2_Feb-20-2023-bww2-intloss_00000001,huron__bww2_Feb-20-2023-bww2-intloss_00000001,0,huron__bww2_Feb-20-2023-bww2-intloss_00000001::321,321,321,30.12045,30.12045,,0,0.008679,potentially_unsafe,0.0489972,30.111771,0.7489972,qwen/bww2_Feb-20-2023-bww2-intloss_00000001/all15_qwen_bww2_Feb-20-2023-bww2-intloss_00000001_h2_frame.csv
llava,appod,H22,22,huron,bww2_Feb-20-2023-bww2-intloss_00000001,huron__bww2_Feb-20-2023-bww2-intloss_00000001,1,huron__bww2_Feb-20-2023-bww2-intloss_00000001::383,383,383,35.819463,35.819463,30.12045,322,30.201885,potentially_unsafe,0.02140998,5.617577999999998,0.72140998,qwen/bww2_Feb-20-2023-bww2-intloss_00000001/all15_qwen_bww2_Feb-20-2023-bww2-intloss_00000001_h2_frame.csv
llava,appod,H22,22,huron,bww2_Feb-20-2023-bww2-intloss_00000002,huron__bww2_Feb-20-2023-bww2-intloss_00000002,0,huron__bww2_Feb-20-2023-bww2-intloss_00000002::289,289,292,30.057883,30.330316,,0,0.010012,potentially_unsafe,0.050175895,30.047871,0.750175895,qwen/bww2_Feb-20-2023-bww2-intloss_00000002/all15_qwen_bww2_Feb-20-2023-bww2-intloss_00000002_h2_frame.csv
llava,appod,H22,22,huron,bww2_Feb-20-2023-bww2-intloss_00000002,huron__bww2_Feb-20-2023-bww2-intloss_00000002,1,huron__bww2_Feb-20-2023-bww2-intloss_00000002::318,318,321,32.625853,32.931381,30.330316,293,30.430578,potentially_unsafe,0.0118525766666666,2.1952749999999988,0.7118525766666666,qwen/bww2_Feb-20-2023-bww2-intloss_00000002/all15_qwen_bww2_Feb-20-2023-bww2-intloss_00000002_h2_frame.csv
llava,appod,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,0,huron__bww8_Feb-03-2023-bww8-intloss_00000000::103,103,109,10.133288,10.696014,,14,1.579497,potentially_unsafe,0.1162832766666666,8.553791,0.8162832766666666,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv
llava,appod,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,1,huron__bww8_Feb-03-2023-bww8-intloss_00000000::300,300,302,30.290092,30.470755,10.696014,110,10.805874,potentially_unsafe,0.10972974,19.484218000000002,0.8097297400000001,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv
llava,appod,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,2,huron__bww8_Feb-03-2023-bww8-intloss_00000000::477,477,479,48.257437,48.482247,30.470755,303,30.569086,potentially_unsafe,0.0437113033333333,17.688351000000004,0.7437113033333334,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv
llava,appod,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,3,huron__bww8_Feb-03-2023-bww8-intloss_00000000::936,936,940,93.89156,94.327979,48.482247,509,51.613923,potentially_unsafe,0.0014609666666666,42.277637,0.7014609666666666,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv
llava,appod,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,4,huron__bww8_Feb-03-2023-bww8-intloss_00000000::1055,1055,1057,106.18962,106.361196,94.327979,944,94.777938,potentially_unsafe,0.1137389266666666,11.411681999999999,0.8137389266666666,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv
llava,appod,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,5,huron__bww8_Feb-03-2023-bww8-intloss_00000000::1059,1059,1063,106.573479,107.056296,106.361196,,,,,,,
llava,appod,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,0,huron__bww8_Feb-03-2023-bww8-intloss_00000001::263,263,264,27.035605,27.141632,,1,0.094948,potentially_unsafe,0.1233152833333333,26.940657,0.8233152833333333,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv
llava,appod,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,1,huron__bww8_Feb-03-2023-bww8-intloss_00000001::362,362,362,36.752984,36.752984,27.141632,265,27.232346,potentially_unsafe,0.0410943599999999,9.520637999999998,0.74109436,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv
llava,appod,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,2,huron__bww8_Feb-03-2023-bww8-intloss_00000001::591,591,594,58.788419,59.140465,36.752984,385,38.65539,potentially_unsafe,0.1031045999999999,20.133029,0.8031046,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv
llava,appod,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,3,huron__bww8_Feb-03-2023-bww8-intloss_00000001::621,621,623,61.645425,61.826772,59.140465,595,59.229457,potentially_unsafe,0.00591081,2.4159680000000066,0.70591081,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv
llava,appod,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,4,huron__bww8_Feb-03-2023-bww8-intloss_00000001::926,926,928,94.316595,94.497402,61.826772,675,67.12469,potentially_unsafe,0.0972895666666666,27.191905000000006,0.7972895666666666,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv
llava,appod,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000002,huron__bww8_Feb-03-2023-bww8-intloss_00000002,0,huron__bww8_Feb-03-2023-bww8-intloss_00000002::439,439,443,36.70497,37.046896,,46,3.926658,potentially_unsafe,0.1165741033333333,32.778312,0.8165741033333334,qwen/bww8_Feb-03-2023-bww8-intloss_00000002/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000002_h2_frame.csv
llava,appod,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000002,huron__bww8_Feb-03-2023-bww8-intloss_00000002,1,huron__bww8_Feb-03-2023-bww8-intloss_00000002::669,669,683,60.640432,62.373055,37.046896,444,37.125692,potentially_unsafe,0.02776439,23.514739999999996,0.72776439,qwen/bww8_Feb-03-2023-bww8-intloss_00000002/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000002_h2_frame.csv
llava,appod,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000002,huron__bww8_Feb-03-2023-bww8-intloss_00000002,2,huron__bww8_Feb-03-2023-bww8-intloss_00000002::688,688,696,63.020609,64.016182,62.373055,,,,,,,
llava,appod,H22,22,huron,cory1_Feb-16-2023-cory1-intloss_00000000,huron__cory1_Feb-16-2023-cory1-intloss_00000000,0,huron__cory1_Feb-16-2023-cory1-intloss_00000000::68,68,78,5.680737,6.532033,,24,1.990095,potentially_unsafe,0.0,3.6906419999999995,0.7,qwen/cory1_Feb-16-2023-cory1-intloss_00000000/all15_qwen_cory1_Feb-16-2023-cory1-intloss_00000000_h2_frame.csv
llava,appod,H22,22,huron,cory1_Feb-16-2023-cory1-intloss_00000000,huron__cory1_Feb-16-2023-cory1-intloss_00000000,1,huron__cory1_Feb-16-2023-cory1-intloss_00000000::98,98,105,8.194939,8.785111,6.532033,,,,,,,
llava,appod,H22,22,huron,cory1_Feb-16-2023-cory1-intloss_00000001,huron__cory1_Feb-16-2023-cory1-intloss_00000001,0,huron__cory1_Feb-16-2023-cory1-intloss_00000001::473,473,473,39.769127,39.769127,,133,11.115641,potentially_unsafe,0.2087026333333333,28.653485999999997,0.9087026333333333,qwen/cory1_Feb-16-2023-cory1-intloss_00000001/all15_qwen_cory1_Feb-16-2023-cory1-intloss_00000001_h2_frame.csv
llava,appod,H22,22,huron,cory1_Feb-16-2023-cory1-intloss_00000001,huron__cory1_Feb-16-2023-cory1-intloss_00000001,1,huron__cory1_Feb-16-2023-cory1-intloss_00000001::510,510,515,42.834701,43.241204,39.769127,474,39.847191,potentially_unsafe,0.10430095,2.9875100000000003,0.80430095,qwen/cory1_Feb-16-2023-cory1-intloss_00000001/all15_qwen_cory1_Feb-16-2023-cory1-intloss_00000001_h2_frame.csv
llava,appod,H22,22,huron,cory1_Feb-16-2023-cory1-intloss_00000001,huron__cory1_Feb-16-2023-cory1-intloss_00000001,2,huron__cory1_Feb-16-2023-cory1-intloss_00000001::843,843,843,70.623755,70.623755,43.241204,516,43.325769,potentially_unsafe,0.03397016,27.297986,0.73397016,qwen/cory1_Feb-16-2023-cory1-intloss_00000001/all15_qwen_cory1_Feb-16-2023-cory1-intloss_00000001_h2_frame.csv
llava,appod,H22,22,huron,cory1_Feb-16-2023-cory1-intloss_00000001,huron__cory1_Feb-16-2023-cory1-intloss_00000001,3,huron__cory1_Feb-16-2023-cory1-intloss_00000001::1733,1733,1751,146.611453,148.099933,70.623755,858,71.863729,potentially_unsafe,0.1885242433333333,74.747724,0.8885242433333334,qwen/cory1_Feb-16-2023-cory1-intloss_00000001/all15_qwen_cory1_Feb-16-2023-cory1-intloss_00000001_h2_frame.csv
llava,appod,H22,22,huron,cory1_Feb-16-2023-cory1-intloss_00000001,huron__cory1_Feb-16-2023-cory1-intloss_00000001,4,huron__cory1_Feb-16-2023-cory1-intloss_00000001::1762,1762,1764,148.995139,149.162222,148.099933,1752,148.185353,potentially_unsafe,0.0270603666666666,0.8097860000000026,0.7270603666666666,qwen/cory1_Feb-16-2023-cory1-intloss_00000001/all15_qwen_cory1_Feb-16-2023-cory1-intloss_00000001_h2_frame.csv
llava,appod,H22,22,huron,cory1_Feb-16-2023-cory1-intloss_00000002,huron__cory1_Feb-16-2023-cory1-intloss_00000002,0,huron__cory1_Feb-16-2023-cory1-intloss_00000002::406,406,406,33.84382,33.84382,,7,0.571505,potentially_unsafe,0.17437246,33.272315,0.87437246,qwen/cory1_Feb-16-2023-cory1-intloss_00000002/all15_qwen_cory1_Feb-16-2023-cory1-intloss_00000002_h2_frame.csv
llava,appod,H22,22,huron,cory1_Feb-16-2023-cory1-intloss_00000002,huron__cory1_Feb-16-2023-cory1-intloss_00000002,1,huron__cory1_Feb-16-2023-cory1-intloss_00000002::1089,1089,1089,91.666821,91.666821,33.84382,433,36.098112,potentially_unsafe,0.17372508,55.568709,0.87372508,qwen/cory1_Feb-16-2023-cory1-intloss_00000002/all15_qwen_cory1_Feb-16-2023-cory1-intloss_00000002_h2_frame.csv
llava,appod,H22,22,huron,cory1_Feb-16-2023-cory1-intloss_00000002,huron__cory1_Feb-16-2023-cory1-intloss_00000002,2,huron__cory1_Feb-16-2023-cory1-intloss_00000002::1120,1120,1122,94.393374,94.560832,91.666821,1090,91.769333,potentially_unsafe,0.04036667,2.624040999999991,0.74036667,qwen/cory1_Feb-16-2023-cory1-intloss_00000002/all15_qwen_cory1_Feb-16-2023-cory1-intloss_00000002_h2_frame.csv
llava,appod,H22,22,huron,cory1_Feb-16-2023-cory1-intloss_00000002,huron__cory1_Feb-16-2023-cory1-intloss_00000002,3,huron__cory1_Feb-16-2023-cory1-intloss_00000002::1363,1363,1369,115.786238,116.379826,94.560832,1123,94.640165,potentially_unsafe,0.0548007833333333,21.146073,0.7548007833333333,qwen/cory1_Feb-16-2023-cory1-intloss_00000002/all15_qwen_cory1_Feb-16-2023-cory1-intloss_00000002_h2_frame.csv
llava,appod,H22,22,huron,soda3_Feb-21-2023-soda3-intloss_00000000,huron__soda3_Feb-21-2023-soda3-intloss_00000000,0,huron__soda3_Feb-21-2023-soda3-intloss_00000000::1076,1076,1088,93.984132,95.026734,,0,0.00836,potentially_unsafe,0.228556005,93.975772,0.928556005,qwen/soda3_Feb-21-2023-soda3-intloss_00000000/all15_qwen_soda3_Feb-21-2023-soda3-intloss_00000000_h2_frame.csv
llava,appod,H22,22,huron,soda3_Feb-21-2023-soda3-intloss_00000000,huron__soda3_Feb-21-2023-soda3-intloss_00000000,1,huron__soda3_Feb-21-2023-soda3-intloss_00000000::1591,1591,1591,137.812382,137.812382,95.026734,1089,95.108436,potentially_unsafe,0.1751337166666667,42.703946000000016,0.8751337166666667,qwen/soda3_Feb-21-2023-soda3-intloss_00000000/all15_qwen_soda3_Feb-21-2023-soda3-intloss_00000000_h2_frame.csv
llava,appod,H22,22,huron,soda3_Feb-21-2023-soda3-intloss_00000000,huron__soda3_Feb-21-2023-soda3-intloss_00000000,2,huron__soda3_Feb-21-2023-soda3-intloss_00000000::2243,2243,2245,191.261103,191.500738,137.812382,1592,137.891084,potentially_unsafe,0.0683099833333333,53.370018999999985,0.7683099833333333,qwen/soda3_Feb-21-2023-soda3-intloss_00000000/all15_qwen_soda3_Feb-21-2023-soda3-intloss_00000000_h2_frame.csv
